Location,Bedrooms,Bathrooms,Date,Amenities,Property Type,Payment_type,Price,Sub_county
"Runda, Westlands",4.0,4.0,2024-10-07,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Gym', 'Hospital', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",houses,sale,90000000,Westlands
"Lower Kabete, Westlands",2.0,2.0,2024-02-07,"['BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gym', 'Hospital', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",houses,sale,264000000,Westlands
Ngong,4.0,3.0,2024-10-07,"['Aircon', 'Alarm', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Parking', 'Scenic View', 'School', 'Sea View', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",houses,sale,20000000,Langata
Malindi,2.0,2.0,2024-10-07,"['Aircon', 'Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gym', 'Hospital', 'Parking', 'Scenic View', 'School', 'Sea View', 'Service Charge Included', 'Serviced', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet']",houses,sale,17000000,Unknown
"Runda, Westlands",4.0,4.0,2024-10-07,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Hospital', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",houses,sale,120000000,Westlands
"Lower Kabete, Westlands",5.0,5.0,2024-02-07,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gym', 'Hospital', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet']",houses,sale,294800000,Westlands
"Nyari, Westlands",6.0,6.0,2024-02-07,"['BBQ', 'Backup Generator', 'Balcony', 'Bus Stop', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gym', 'Hospital', 'Parking', 'School', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet']",houses,sale,1500000,Westlands
"Ruiru Membley Salama Court, Membley, Ruiru",4.0,4.0,2024-07-16,"['Balcony', 'Borehole', 'Bus Stop', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",houses,sale,22000000,Roysambu
Muthaiga,4.0,4.0,2024-07-29,"['Electric Fence', 'En Suite', 'Garden', 'Parking', 'Staff Quarters', 'Swimming Pool']",houses,sale,450000000,Westlands
"Along Njathaini road Next to Muthithi Estate, Kiambu Road",4.0,4.0,2024-07-16,"['Balcony', 'Borehole', 'Bus Stop', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Parking', 'Scenic View', 'School', 'Serviced', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Wheelchair Access']",houses,sale,60000000,Westlands
Karen,6.0,6.0,2024-02-07,"['BBQ', 'Balcony', 'Bus Stop', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Parking', 'School', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",houses,sale,120000000,Langata
"Ngei, Langata",3.0,2.0,2024-07-22,"['Alarm', 'Balcony', 'Borehole', 'Bus Stop', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Parking', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",houses,sale,25000000,Langata
"Kitisuru, Westlands",4.0,4.0,2024-02-07,"['Balcony', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",houses,sale,65000000,Westlands
Bofa,4.0,4.0,2024-07-22,[],houses,sale,150000000,Unknown
Karen,4.0,5.0,2024-07-22,"['Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Parking', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",houses,sale,75000000,Langata
"Runda, Westlands",6.0,6.0,2024-02-07,"['BBQ', 'Balcony', 'Borehole', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Parking', 'School', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",houses,sale,300000000,Westlands
"Kitisuru, Westlands",4.0,4.0,2024-02-07,"['Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",houses,sale,45000000,Westlands
"Lower Kabete Rd, Westlands Area, Westlands",4.0,4.0,2024-03-07,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",houses,sale,120000000,Westlands
"Nyari central, Nyari, Westlands",4.0,4.0,2024-01-07,"['Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Furnished', 'Gym', 'Hospital', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Walk In Closet']",houses,sale,250000000,Westlands
"Mpaka Road, Parklands, Westlands",3.0,3.0,2024-06-02,"['BBQ', 'Backup Generator', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Parking', 'School', 'Shopping Centre', 'Staff Quarters']",houses,sale,45000000,Westlands
"Loresho, Westlands",4.0,4.0,2024-02-07,"['BBQ', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",houses,sale,190000000,Westlands
Lavington,4.0,4.0,2024-02-07,"['Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",houses,sale,68000000,Dagoretti North
Lavington,3.0,3.0,2024-07-29,[],houses,sale,50000000,Dagoretti North
"Shanzu Rd, Westlands Area, Westlands",5.0,5.0,2024-03-07,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Wheelchair Access']",houses,sale,95000000,Westlands
"St Michael Road, Westlands Area, Westlands",5.0,4.0,2024-06-02,"['Backup Generator', 'Balcony', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Parking']",houses,sale,57500000,Westlands
"School Lane, Westlands Area, Westlands",5.0,4.0,2024-06-02,"['Backup Generator', 'Balcony', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Parking', 'Walk In Closet']",houses,sale,45000000,Westlands
Kiserian,6.0,6.0,2024-07-22,"['Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Parking', 'School', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",houses,sale,60000000,Unknown
Karen,4.0,5.0,2024-07-22,"['Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Parking', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",houses,sale,85000000,Langata
Ngong,4.0,4.0,2024-01-07,"['Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'En Suite', 'Garden', 'Hospital', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters']",houses,sale,10500000,Langata
Lavington,5.0,6.0,2024-01-07,"['Aircon', 'Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Garden', 'Hospital', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",houses,sale,58000000,Dagoretti North
"Kitisuru, Westlands",5.0,5.0,2024-03-07,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Wheelchair Access']",houses,sale,120000000,Westlands
"Runda, Westlands",7.0,7.0,2024-10-07,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Gym', 'Hospital', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Wheelchair Access']",houses,sale,240000000,Westlands
Kiambu Road,3.0,3.0,2024-10-07,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Golf Course', 'Gym', 'Hospital', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Serviced', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",houses,sale,26000000,Westlands
Lavington,7.0,7.0,2024-01-07,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gym', 'Hospital', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",houses,sale,135000000,Dagoretti North
Lavington,5.0,5.0,2024-01-07,"['Balcony', 'Bus Stop', 'En Suite', 'Garden', 'Hospital', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Walk In Closet']",houses,sale,75000000,Dagoretti North
Karen,5.0,6.0,2024-07-22,"['Alarm', 'Balcony', 'Borehole', 'Bus Stop', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Parking', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",houses,sale,82000000,Langata
"Eden Ville Estate Phase 1,Along Kiambu Road, Kiambu Road",4.0,3.0,2024-07-16,"['BBQ', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Parking', 'Scenic View', 'School', 'Serviced', 'Shopping Centre', 'Staff Quarters', 'Wheelchair Access']",houses,sale,30000000,Westlands
"Mwanzi Road, Westlands Area, Westlands",3.0,3.0,2024-06-02,"['En Suite', 'Fibre Internet', 'Hospital', 'Parking', 'School', 'Shopping Centre']",houses,sale,25000000,Westlands
Watamu,4.0,3.0,2024-07-22,"['Alarm', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Hospital', 'Parking', 'School', 'Shopping Centre', 'Swimming Pool']",houses,sale,38000000,Unknown
Watamu,3.0,2.0,2024-07-22,"['Aircon', 'Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Parking', 'Scenic View', 'Sea View', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool']",houses,sale,50000000,Unknown
"Runda, Westlands",4.0,5.0,2024-10-07,"['Aircon', 'Alarm', 'BBQ', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Gym', 'Hospital', 'Parking', 'Scenic View', 'School', 'Sea View', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",houses,sale,100000000,Westlands
"Runda,Runda, Runda, Westlands",5.0,5.0,2024-07-16,"['BBQ', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",houses,sale,75000000,Westlands
Malindi,4.0,3.0,2024-07-22,"['Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Garden', 'Hospital', 'Parking', 'School', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool']",houses,sale,55000000,Unknown
"Runda, Westlands",4.0,4.0,2024-07-16,"['Balcony', 'Bus Stop', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",houses,sale,72000000,Westlands
"Garden Estate, Roysambu",5.0,4.0,2024-10-07,"['Aircon', 'Alarm', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Hospital', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",houses,sale,75000000,Roysambu
"Kitisuru, Westlands",5.0,5.0,2024-10-07,"['Aircon', 'Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Gym', 'Hospital', 'Parking', 'Scenic View', 'School', 'Serviced', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",houses,sale,100000000,Westlands
Kitengela,5.0,5.0,2024-10-07,"['Aircon', 'Alarm', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",houses,sale,18000000,Embakasi South
"Runda mimosa, Runda, Westlands",6.0,7.0,2024-10-07,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Gym', 'Hospital', 'Parking', 'Scenic View', 'School', 'Serviced', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",houses,sale,80000000,Westlands
"Runda, Westlands",4.0,5.0,2024-10-07,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Hospital', 'Parking', 'Scenic View', 'School', 'Serviced', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",houses,sale,90000000,Westlands
Mtwapa,3.0,3.0,2024-02-07,"['Bus Stop', 'Hospital', 'Parking', 'Shopping Centre', 'Swimming Pool']",houses,sale,8500000,Unknown
Mtwapa,3.0,3.0,2024-02-07,"['Backup Generator', 'Borehole', 'CCTV', 'Electric Fence', 'En Suite', 'Garden', 'Golf Course', 'Parking', 'School', 'Shopping Centre']",houses,sale,9950000,Unknown
"Kitisuru, Westlands",4.0,4.0,2024-02-07,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Parking', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",houses,sale,880000000,Westlands
"Fouways Junction Estate, Kiambu Road",4.0,3.0,2024-07-16,"['Borehole', 'Bus Stop', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gym', 'Hospital', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Wheelchair Access']",houses,sale,33000000,Westlands
Karen Hardy,10.0,10.0,2024-01-07,"['Balcony', 'Bus Stop', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",houses,sale,110000000,Langata
"Along Kiambu Road Off Paradise Lost Road, Kiambu Road",4.0,4.0,2024-07-16,"['Balcony', 'Borehole', 'Bus Stop', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Wheelchair Access']",houses,sale,32000000,Westlands
Ruiru,4.0,4.0,2024-07-16,"['Balcony', 'Borehole', 'Bus Stop', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",houses,sale,20000000,Roysambu
"Gigiri, Westlands",5.0,4.0,2024-02-07,"['BBQ', 'Balcony', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Parking', 'School', 'Shopping Centre', 'Staff Quarters']",houses,sale,125000000,Westlands
"Runda, Westlands",6.0,5.0,2024-02-07,"['BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gym', 'Parking', 'School', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet']",houses,sale,100000000,Westlands
"Ridgeway, Ridgeways",4.0,4.0,2024-10-07,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Gym', 'Hospital', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",houses,sale,100000000,Roysambu
"Rosslyn, Westlands",4.0,3.0,2024-07-29,"['Bus Stop', 'En Suite', 'Garden', 'Golf Course', 'Hospital', 'Parking', 'School', 'Shopping Centre', 'Staff Quarters']",houses,sale,110000000,Westlands
"Runda, Westlands",5.0,5.0,2024-02-07,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Parking', 'School', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet']",houses,sale,180000000,Westlands
"Near the Bypass Junction, Kiambu Road",4.0,4.0,2024-07-16,"['Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",houses,sale,40000000,Westlands
"200M Off Kiambu Road, Kiambu Road",4.0,4.0,2024-07-16,"['Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gym', 'Hospital', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",houses,sale,28000000,Westlands
Langata,5.0,3.0,2024-07-22,"['Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Parking', 'School', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",houses,sale,27000000,Langata
"Nyali Area, Nyali",4.0,4.0,2024-07-22,"['Balcony', 'Borehole', 'Bus Stop', 'Garden', 'Golf Course', 'Hospital', 'Parking', 'Scenic View', 'School', 'Sea View', 'Shopping Centre', 'Staff Quarters']",houses,sale,55000000,Unknown
"Thigiri, Westlands",5.0,5.0,2024-08-07,"['Balcony', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet']",houses,sale,225000000,Westlands
Vipingo,4.0,4.0,2024-02-07,"['Aircon', 'Alarm', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Furnished', 'Garden', 'Golf Course', 'Hospital', 'Parking', 'Scenic View', 'School', 'Staff Quarters', 'Swimming Pool', 'Wheelchair Access']",houses,sale,24500000,Unknown
Malindi,3.0,3.0,2024-07-22,[],houses,sale,120000000,Unknown
Kilifi County,3.0,2.0,2024-07-22,"['Aircon', 'Alarm', 'Borehole', 'Bus Stop', 'En Suite', 'Hospital', 'Parking', 'Scenic View', 'School', 'Sea View', 'Staff Quarters', 'Swimming Pool']",houses,sale,145000000,Unknown
"Rimpa, Ongata Rongai",5.0,6.0,2024-07-22,"['BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Parking', 'School', 'Service Charge Included', 'Shopping Centre', 'Walk In Closet']",houses,sale,40000000,Langata
"Parklands, Westlands",4.0,5.0,2024-10-07,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Gym', 'Hospital', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",houses,sale,45000000,Westlands
Mtwapa,3.0,2.0,2024-07-22,"['Balcony', 'Bus Stop', 'Hospital', 'Parking', 'Scenic View', 'School', 'Sea View', 'Swimming Pool']",houses,sale,17500000,Unknown
Lavington,6.0,6.0,2024-02-07,"['Balcony', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Gym', 'Hospital', 'Parking', 'School', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",houses,sale,121000000,Dagoretti North
Lavington,6.0,6.0,2024-02-07,"['Balcony', 'Borehole', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Parking', 'School', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",houses,sale,100000000,Dagoretti North
"Runda, Westlands",7.0,7.0,2024-02-07,"['Balcony', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Parking', 'School', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet']",houses,sale,205000000,Westlands
"Runda, Westlands",5.0,5.0,2024-02-07,"['Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gym', 'Hospital', 'Parking', 'School', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool']",houses,sale,100000000,Westlands
"Kitisuru, Westlands",7.0,7.0,2024-02-07,"['BBQ', 'Balcony', 'Borehole', 'Bus Stop', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gym', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet']",houses,sale,4000000,Westlands
